smiles,temp,density
CCCCCC(C)=CC,150,3.32900169
CCCCCC(C)=CC,175,3.12925002
CCCCCC(C)=CC,200,2.95319874
CCCCCC(C)=CC,225,2.79669086
CCCCCC(C)=CC,250,2.65652173
CCCCCC(C)=CC,275,2.5301736
CCCCCC(C)=CC,300,2.41563616
CCCCCC(C)=CC,325,2.31128153
CCCCCC(C)=CC,350,2.21577546
CCCCCC(C)=CC,375,2.12801244
CCCCCC(C)=CC,400,2.04706778
CCCCCC(C)=CC,425,1.97216128
CCCCCC(C)=CC,450,1.90262963
CCCCCC(C)=CC,475,3.64299621
CCCCCC(C)=CC,500,1.77749779
CCCCCC=C(C)C,25,683.574681
CCCCCC=C(C)C,50,663.918498
CCCCCC=C(C)C,75,643.365089
CCCCCC=C(C)C,100,621.737576
CCCCCC=C(C)C,125,4.14663732
