smiles,temp,density
CCCCCCCCCCCCCCC(C)CCC,500,3.75710141
CCCCCCCCCCCCC(C)CCCCC,25,770.57378
CCCCCCCCCCCCC(C)CCCCC,50,754.318898
CCCCCCCCCCCCC(C)CCCCC,75,737.686163
CCCCCCCCCCCCC(C)CCCCC,100,720.63331
CCCCCCCCCCCCC(C)CCCCC,125,703.109991
CCCCCCCCCCCCC(C)CCCCC,150,685.055465
CCCCCCCCCCCCC(C)CCCCC,175,666.395366
CCCCCCCCCCCCC(C)CCCCC,200,647.037069
CCCCCCCCCCCCC(C)CCCCC,225,626.862819
CCCCCCCCCCCCC(C)CCCCC,250,605.719178
CCCCCCCCCCCCC(C)CCCCC,275,121.898753
CCCCCCCCCCCCC(C)CCCCC,300,6.0625326
CCCCCCCCCCCCC(C)CCCCC,325,4.97670375
CCCCCCCCCCCCC(C)CCCCC,350,4.75238598
CCCCCCCCCCCCC(C)CCCCC,375,4.54895494
CCCCCCCCCCCCC(C)CCCCC,400,4.36342804
CCCCCCCCCCCCC(C)CCCCC,425,4.19339449
CCCCCCCCCCCCC(C)CCCCC,450,4.03687933
CCCCCCCCCCCCC(C)CCCCC,475,3.89224547
CCCCCCCCCCCCC(C)CCCCC,500,3.75812183
CCCCCCCC(C)CC,25,738.619545
CCCCCCCC(C)CC,50,720.297528
CCCCCCCC(C)CC,75,701.386286
CCCCCCCC(C)CC,100,681.799542
CCCCCCCC(C)CC,125,661.42872
CCCCCCCC(C)CC,150,640.134066
CCCCCCCC(C)CC,175,617.730697
CCCCCCCC(C)CC,200,4.19691472
CCCCCCCC(C)CC,225,3.96339394
CCCCCCCC(C)CC,250,3.75616646
CCCCCCCC(C)CC,275,3.57077536
CCCCCCCC(C)CC,300,3.40376272
CCCCCCCC(C)CC,325,3.25239515
CCCCCCCC(C)CC,350,3.11447727
CCCCCCCC(C)CC,375,2.98822139
CCCCCCCC(C)CC,400,2.87215424
CCCCCCCC(C)CC,425,2.76504878
CCCCCCCC(C)CC,450,2.66587338
CCCCCCCC(C)CC,475,2.57375349
CCCCCCCC(C)CC,500,2.48794195
CCCCCCCCC(C)C,25,732.896024
CCCCCCCCC(C)C,50,714.65421
CCCCCCCCC(C)C,75,0
CCCCCCCCC(C)C,100,676.304184
CCCCCCCCC(C)C,125,655.998075
CCCCCCCCC(C)C,150,634.758735
CCCCCCCCC(C)C,175,612.397265
CCCCCCCCC(C)C,200,4.19573092
CCCCCCCCC(C)C,225,3.96242805
CCCCCCCCC(C)C,250,3.75536807
CCCCCCCCC(C)C,275,3.57010796
CCCCCCCCC(C)C,300,3.40319931
CCCCCCCCC(C)C,325,3.25191537
CCCCCCCCC(C)C,350,3.11406552
CCCCCCCCC(C)C,375,2.98786555
CCCCCCCCC(C)C,400,2.87184478
CCCCCCCCC(C)C,425,2.7647781
CCCCCCCCC(C)C,450,2.66563537
CCCCCCCCC(C)C,475,2.57354319
CCCCCCCCC(C)C,500,2.48775531
CCCCCC(C)CCCC,25,715.740614
CCCCCC(C)CCCC,50,697.996722
CCCCCC(C)CCCC,75,679.662783
CCCCCC(C)CCCC,100,660.650708
CCCCCC(C)CCCC,125,640.849116
CCCCCC(C)CCCC,150,620.113822
CCCCCC(C)CCCC,175,598.252724
CCCCCC(C)CCCC,200,4.19223445
CCCCCC(C)CCCC,225,3.95959176
CCCCCC(C)CCCC,250,3.75303788
CCCCCC(C)CCCC,275,3.56817245
CCCCCC(C)CCCC,300,3.40157616
CCCCCC(C)CCCC,325,3.25054262
CCCCCC(C)CCCC,350,3.11289578
CCCCCC(C)CCCC,375,2.98686205
CCCCCC(C)CCCC,400,2.87097864
CCCCCC(C)CCCC,425,2.76402635
